account_id,segment,seat_count,region,created_at
8dcb163e-6fe6-4139-bb45-fce27c70899b,SMB,5,NA,2025-12-30 07:04:25.629569
2823cd20-4041-49cf-8827-58564feb6a17,ENTERPRISE,63,APAC,2025-12-30 07:04:25.629588
17b68bf5-d0ce-4f8a-b627-a81be8b2f233,MID_MARKET,29,EU,2025-12-30 07:04:25.629607
ca34140e-420d-421d-98e6-4be196be0233,MID_MARKET,32,NA,2025-12-30 07:04:25.629626
15c32210-11e6-45df-86a3-1f40d3e96d72,MID_MARKET,43,NA,2025-12-30 07:04:25.629646
c7f5e5df-79fd-4960-8471-683d1b99b869,SMB,4,APAC,2025-12-30 07:04:25.629664
c639d1b1-0c3d-4923-a9be-dad2393e0ece,SMB,9,NA,2025-12-30 07:04:25.629683
2d49ea47-0d0b-44b6-baac-abbdf6d4d786,SMB,6,EU,2025-12-30 07:04:25.629702
46e4e1a2-4260-40c2-b6eb-1cbd97ed7bf0,SMB,7,NA,2025-12-30 07:04:25.629721
8300b10c-e52d-45c0-88b5-676c1afc2ce8,MID_MARKET,43,EU,2025-12-30 07:04:25.629740
e5a52b3b-a706-4efd-822a-6a25f60bf2aa,MID_MARKET,10,NA,2025-12-30 07:04:25.629759
f4e8cf7b-2344-46ca-971e-7ccdabeaa973,SMB,6,APAC,2025-12-30 07:04:25.629778
28ce5094-f6be-4511-8734-8224f04b77fa,MID_MARKET,49,NA,2025-12-30 07:04:25.629800
a335d83f-36f6-49a3-9547-e9311e049ea0,SMB,8,NA,2025-12-30 07:04:25.629820
4e25b4ed-0c0d-482a-84c3-cdcf8b8d6398,MID_MARKET,17,NA,2025-12-30 07:04:25.629839
d9f24fa0-4abb-4d2b-88c3-ca871303b2dd,MID_MARKET,28,NA,2025-12-30 07:04:25.629858
6408ec31-5146-4478-b574-95655f970284,MID_MARKET,33,EU,2025-12-30 07:04:25.629877
2e5c6b8a-e9c5-47c0-ad16-2756f2c6b491,MID_MARKET,41,NA,2025-12-30 07:04:25.629896
6958ead5-754d-4b5c-b649-b9260de6a8ef,ENTERPRISE,99,NA,2025-12-30 07:04:25.629914
e081ed6e-0b7e-4c73-b220-23e67d967c37,SMB,4,NA,2025-12-30 07:04:25.629933
375803c8-387d-49d1-bb57-bc81efacfacf,ENTERPRISE,187,EU,2025-12-30 07:04:25.629952
1fec64b7-78e6-4e00-9e6b-5d1574d6a52c,MID_MARKET,23,EU,2025-12-30 07:04:25.629971
3c86b07c-2108-49bd-bf25-1e37dbb769dc,MID_MARKET,37,APAC,2025-12-30 07:04:25.629991
c85e807e-1b24-4675-986a-51c2f9371bf3,SMB,9,EU,2025-12-30 07:04:25.630010
9256295b-cfab-4d94-a96a-3883d13601b6,ENTERPRISE,89,NA,2025-12-30 07:04:25.630029
619ab555-9a52-4227-bba2-7e2bbab982b2,MID_MARKET,12,NA,2025-12-30 07:04:25.630048
6e0feafc-0a85-49ce-a953-5ac78429cd7d,SMB,7,EU,2025-12-30 07:04:25.630067
2093f40b-3a24-4b60-94a3-7388b8f4c741,MID_MARKET,24,APAC,2025-12-30 07:04:25.630086
6557e9cd-12fc-4a22-aacb-cc882029e152,SMB,10,EU,2025-12-30 07:04:25.630105
6b03a5f6-3f72-461a-bfac-50a189e7a36b,SMB,3,NA,2025-12-30 07:04:25.630124
31741cc0-e592-4d0e-9108-d76fd6d7ef3e,SMB,3,EU,2025-12-30 07:04:25.630143
70bf0903-615c-4027-9db1-6a3c36bf8a3a,MID_MARKET,47,NA,2025-12-30 07:04:25.630162
9631590c-8215-44e4-b867-a04863c773d1,MID_MARKET,32,APAC,2025-12-30 07:04:25.630181
96ed16ba-b354-4e22-bad6-7c26cca3894a,SMB,7,EU,2025-12-30 07:04:25.630199
060b8824-ca4f-4b14-8b64-997e2a185ae8,SMB,10,NA,2025-12-30 07:04:25.630219
a0e2d3d5-437f-42d9-b752-a600022f6b9b,MID_MARKET,11,EU,2025-12-30 07:04:25.630238
879275c2-4292-4bb3-9067-fb51ec6f63c2,MID_MARKET,18,EU,2025-12-30 07:04:25.630257
5835954d-5fa1-4f69-9664-ebde196f9b64,MID_MARKET,44,NA,2025-12-30 07:04:25.630276
787a0510-0c2d-48bf-9df3-f9772cc7f6ae,MID_MARKET,29,EU,2025-12-30 07:04:25.630297
222f9989-2c6f-4c44-b0d1-6a90304b38b9,ENTERPRISE,145,APAC,2025-12-30 07:04:25.630317
dcdae61f-13b0-43e6-bed1-b39ec7be8001,SMB,5,NA,2025-12-30 07:04:25.630336
3c1794ce-bee4-4fcf-af26-9fe0e346a5fb,SMB,9,EU,2025-12-30 07:04:25.630355
9d0b6740-9b95-4ac8-b7d3-d8b9f2a70def,ENTERPRISE,128,NA,2025-12-30 07:04:25.630373
1c33fe8f-1114-46ba-8882-f0454ee81ef0,MID_MARKET,32,NA,2025-12-30 07:04:25.630392
11016031-9f77-4dde-a794-2a17b895522c,ENTERPRISE,181,NA,2025-12-30 07:04:25.630414
3786685b-8dd7-4248-835f-ae9b7fff9b3e,SMB,7,NA,2025-12-30 07:04:25.630434
8ae464b8-eb97-4932-929d-641bbeaca34b,SMB,3,APAC,2025-12-30 07:04:25.630453
9ea946c7-8189-4a6e-8657-e7492f67612f,ENTERPRISE,190,EU,2025-12-30 07:04:25.630476
69cfbfe0-9e21-45d1-8094-3b7a3ab8aa69,MID_MARKET,28,EU,2025-12-30 07:04:25.630495
6911dc40-7cb2-42c4-a82d-48bdf26081d5,SMB,6,EU,2025-12-30 07:04:25.630513
bfde0963-254e-4bac-a0b8-c3632864624a,SMB,8,NA,2025-12-30 07:04:25.630535
2b9548d3-467c-494a-ba9b-8e2281fe8c44,MID_MARKET,25,NA,2025-12-30 07:04:25.630554
c5d75216-42e9-4f4b-b993-da095d79c857,MID_MARKET,22,NA,2025-12-30 07:04:25.630574
571aba57-2fd5-4a10-8d2c-b034b67bc79f,SMB,7,EU,2025-12-30 07:04:25.630594
1a291334-757a-4f82-9442-f6ec6ad76daf,SMB,8,APAC,2025-12-30 07:04:25.630613
3e9381b2-c132-4e5e-8819-44b485c79316,ENTERPRISE,93,NA,2025-12-30 07:04:25.630631
1c2786db-0f74-4474-aa2b-e97e9c7694c2,SMB,6,EU,2025-12-30 07:04:25.630650
19b6942b-4c80-4961-b18c-6bc062721c3f,MID_MARKET,27,APAC,2025-12-30 07:04:25.630669
894bb931-d467-49ed-a7f6-d09598086cc7,SMB,8,APAC,2025-12-30 07:04:25.630688
a6f75813-0fe2-4f71-90fe-8a3ee15247c3,SMB,8,APAC,2025-12-30 07:04:25.630709
580c8b0f-2169-4f33-ac49-d66a6fe4b47e,SMB,4,NA,2025-12-30 07:04:25.630729
29563877-5714-4cd3-bfa9-716718ab9607,MID_MARKET,27,APAC,2025-12-30 07:04:25.630748
a54999b9-b293-4b05-9def-10328853d2c0,SMB,6,NA,2025-12-30 07:04:25.630767
dec1299f-7283-41c8-a991-6d6812c67a06,ENTERPRISE,69,EU,2025-12-30 07:04:25.630786
28a20129-8ee5-417d-b1a0-531ce3827fa2,ENTERPRISE,179,EU,2025-12-30 07:04:25.630805
968bf5ec-ab93-4bf0-a043-dd13ff0d3626,MID_MARKET,47,NA,2025-12-30 07:04:25.630824
4ababc8f-1bb0-43c8-803f-4fe33b052932,MID_MARKET,12,EU,2025-12-30 07:04:25.630843
f5e59592-b031-433b-b438-ba0a392cf517,MID_MARKET,44,EU,2025-12-30 07:04:25.630862
7f18f067-3a86-4cb2-b439-c061ecb1566d,MID_MARKET,33,NA,2025-12-30 07:04:25.630881
edb7d93d-4ead-4de9-bd87-90fb93f7d024,ENTERPRISE,200,EU,2025-12-30 07:04:25.630900
da4a2f10-3ed1-4402-adb6-26f646637d4a,SMB,10,EU,2025-12-30 07:04:25.630918
b1df6a4d-7839-432e-9387-e5bdf9ec472d,SMB,8,EU,2025-12-30 07:04:25.630937
f7e87e8b-105b-47d7-b85e-583ec298ed65,MID_MARKET,49,EU,2025-12-30 07:04:25.630956
a59d52a7-7bf6-4792-be30-8b7ad0888f74,MID_MARKET,18,NA,2025-12-30 07:04:25.630975
18b64a38-6187-462f-b099-67396f464e38,SMB,5,EU,2025-12-30 07:04:25.630994
a01b3a29-4b92-4c04-b214-e317990f405f,SMB,8,NA,2025-12-30 07:04:25.631013
ee108a2c-9c90-49c7-a8c6-56ee3526d54e,MID_MARKET,24,NA,2025-12-30 07:04:25.631035
8cb1933c-9835-4975-850e-3fb002c3a7e0,SMB,3,EU,2025-12-30 07:04:25.631054
d2b0e1be-7310-471a-b4de-4bc1ca959d85,MID_MARKET,33,NA,2025-12-30 07:04:25.631073
88226847-1b8f-4e7f-8fb3-b754822f4599,ENTERPRISE,61,NA,2025-12-30 07:04:25.631092
27537945-2944-4c8f-8772-5c855bf30097,MID_MARKET,16,EU,2025-12-30 07:04:25.631111
aa81f253-3004-443c-a2a3-bdb6539cd430,MID_MARKET,27,APAC,2025-12-30 07:04:25.631130
b6e54d40-93c9-4502-8a38-3a2cfcc74eab,SMB,5,NA,2025-12-30 07:04:25.631149
82856265-005e-44fa-a0b4-7a326d70fd94,SMB,4,EU,2025-12-30 07:04:25.631168
4e59775d-cf74-410d-bed6-35fbd8a716dc,SMB,6,EU,2025-12-30 07:04:25.631187
b82d0551-4da4-4f6d-a40b-83e8c64f0969,SMB,8,EU,2025-12-30 07:04:25.631206
76bf01b7-5a6f-4f88-b62f-57d706a0e657,SMB,3,EU,2025-12-30 07:04:25.631225
48d2ad6d-22a3-4fba-aa22-7d19f129af11,SMB,5,NA,2025-12-30 07:04:25.631244
a9a32e3d-b4fa-4501-b843-ae3e4acbf348,MID_MARKET,27,NA,2025-12-30 07:04:25.631263
cfe94d18-52c5-4409-b99a-14268ef3e06a,SMB,8,EU,2025-12-30 07:04:25.631282
348fa673-1d7b-40b2-b442-0e68e2880fa9,MID_MARKET,24,NA,2025-12-30 07:04:25.631301
6e9aa5f4-1ca1-47cd-a536-16432c5edc06,SMB,4,EU,2025-12-30 07:04:25.631320
f539a476-8977-44c2-ba12-7719a139dc2b,SMB,6,EU,2025-12-30 07:04:25.631339
8f38aeed-752a-42f1-85ff-8542c020f528,MID_MARKET,36,NA,2025-12-30 07:04:25.631358
73aef982-81ab-4d6f-bf04-052274056a62,SMB,5,NA,2025-12-30 07:04:25.631378
5d03e81a-149a-4b1f-b27c-ef35dd085778,MID_MARKET,46,NA,2025-12-30 07:04:25.631397
ea394043-51b3-4acd-a83c-84a69205c408,SMB,5,EU,2025-12-30 07:04:25.631416
72744810-d514-4284-9efa-08b555d871e8,SMB,3,APAC,2025-12-30 07:04:25.631435
a6089fbe-f5f1-40d1-adda-a0868806b554,MID_MARKET,28,APAC,2025-12-30 07:04:25.631454
6c11c394-bd29-4c68-b53e-11feb740f587,SMB,10,APAC,2025-12-30 07:04:25.631473
5ccc276d-78ef-4bf9-861d-15c1febee206,SMB,9,EU,2025-12-30 07:04:25.631495
0a20e503-b151-48ec-b223-8806fb3c450a,MID_MARKET,21,EU,2025-12-30 07:04:25.631515
f393204c-4b4e-4d41-86a4-e54d57a346cc,MID_MARKET,20,EU,2025-12-30 07:04:25.631545
b05c918a-2cae-4666-90d1-1570a06658eb,SMB,10,EU,2025-12-30 07:04:25.631565
c16c696a-9dc4-4d95-9ddf-adccefd6a828,SMB,9,NA,2025-12-30 07:04:25.631584
94527b60-21fb-4e31-b961-8f19cce2380f,SMB,6,EU,2025-12-30 07:04:25.631603
d5aca886-7ac7-4723-95ae-09d5ca201f59,ENTERPRISE,157,APAC,2025-12-30 07:04:25.631622
f39e8921-c108-425c-958d-9b81e9a87a5d,MID_MARKET,21,EU,2025-12-30 07:04:25.631641
ce7f9013-7d16-4de4-9537-333976dd73ab,MID_MARKET,12,APAC,2025-12-30 07:04:25.631663
81001217-5707-4624-bcbc-e9a4ca86db01,MID_MARKET,17,NA,2025-12-30 07:04:25.631683
03da3969-b012-4ab9-bcdf-fa23c279f5e0,MID_MARKET,48,EU,2025-12-30 07:04:25.631702
83bb5b29-ee54-42f4-95e2-82525d15635c,SMB,9,EU,2025-12-30 07:04:25.631721
376099a6-c9c0-489b-94d6-a0547679120e,SMB,3,EU,2025-12-30 07:04:25.631740
8b91ecf2-8578-4fb1-9257-baf36466bacc,SMB,10,APAC,2025-12-30 07:04:25.631759
2a563b86-d379-4d2d-b325-666cad35c312,SMB,4,NA,2025-12-30 07:04:25.631778
8663d7c7-f472-433b-ad10-592ec128871e,SMB,6,APAC,2025-12-30 07:04:25.631797
137f0c3f-2f1d-4659-97f1-b50205352e6b,SMB,9,NA,2025-12-30 07:04:25.631817
6422244a-baa7-4595-b3be-0077aa9c3fe0,SMB,3,EU,2025-12-30 07:04:25.631836
7e58ea89-0f3b-4856-a7d3-e90f9356ef89,SMB,3,NA,2025-12-30 07:04:25.631855
ed3bdd35-fdca-46c9-89e0-5321b47b733b,SMB,8,NA,2025-12-30 07:04:25.631874
7ccabc10-1094-4ca8-9744-64e0deb62c57,SMB,9,EU,2025-12-30 07:04:25.631892
af2e9b07-431a-44c0-bce0-9bc1c9f680ab,SMB,9,EU,2025-12-30 07:04:25.631911
92ba61be-f632-4643-83b7-381b324a3476,MID_MARKET,35,APAC,2025-12-30 07:04:25.631930
e7991612-c69d-4374-918d-f6cf02506615,SMB,10,NA,2025-12-30 07:04:25.631949
19fcdc89-8ba9-44f7-b865-501a2cd0af08,MID_MARKET,40,NA,2025-12-30 07:04:25.631968
92f71455-5339-4829-bb09-6d84e0db4952,SMB,8,APAC,2025-12-30 07:04:25.631987
716e8554-4d7c-48ae-b692-4757e1b10cc5,SMB,5,APAC,2025-12-30 07:04:25.632007
e2d51ee6-3019-45d9-a49a-d05f1436504b,MID_MARKET,24,NA,2025-12-30 07:04:25.632026
0790ee84-d5e8-4634-9909-cce0b98db50e,MID_MARKET,20,NA,2025-12-30 07:04:25.632045
0db7b7d3-7a94-46d7-b49b-f8d9162f61b9,MID_MARKET,31,APAC,2025-12-30 07:04:25.632064
092569f3-5fac-477a-a285-c5075d292125,MID_MARKET,13,NA,2025-12-30 07:04:25.632083
4260e6eb-99a0-4a9e-a315-37a1554337b1,ENTERPRISE,51,APAC,2025-12-30 07:04:25.632102
b18679ec-7910-42fe-ac28-e36c80748be6,MID_MARKET,40,APAC,2025-12-30 07:04:25.632121
480f5c49-9c94-4c64-bc79-593d8984783b,SMB,4,NA,2025-12-30 07:04:25.632140
257557e4-0783-4e73-9d3a-7c7f38e6a1d2,SMB,3,EU,2025-12-30 07:04:25.632159
16b3b574-dfd6-4c56-b6f0-15d576b33a4f,ENTERPRISE,152,EU,2025-12-30 07:04:25.632178
e500e5b7-9372-443a-be7c-1c19dddfe13e,MID_MARKET,48,NA,2025-12-30 07:04:25.632197
edf14da1-dab9-44e7-857f-d308d2ad0edd,MID_MARKET,21,EU,2025-12-30 07:04:25.632216
1d0bec17-1db0-44f8-9f66-34ae5eb651cf,SMB,6,APAC,2025-12-30 07:04:25.632235
9103e866-7108-4ec1-a0f3-da0a8e03cf18,ENTERPRISE,182,NA,2025-12-30 07:04:25.632269
431e18b6-6d07-48f3-9c81-e1591200a740,SMB,6,EU,2025-12-30 07:04:25.632289
0a231859-cde6-488a-8db2-d9fb3a7df7d8,MID_MARKET,33,NA,2025-12-30 07:04:25.632308
85377a05-61dc-4aa1-bb27-8544bd843d7c,SMB,5,NA,2025-12-30 07:04:25.632328
b7446cb2-101c-48aa-ac5a-184016ae2a8e,SMB,9,NA,2025-12-30 07:04:25.632354
c0cead63-777c-4fed-8438-807fa47b9db1,SMB,6,EU,2025-12-30 07:04:25.632424
4b6c8831-c6a8-49a5-ae76-4929c6224e78,MID_MARKET,14,APAC,2025-12-30 07:04:25.632479
1283484c-662a-4c96-8fee-9bf7adda367d,MID_MARKET,45,APAC,2025-12-30 07:04:25.632513
2d26a845-b97d-4b7e-ba14-461be0a072e0,SMB,7,NA,2025-12-30 07:04:25.632580
951e390a-4f01-44e4-9c9d-9c876321a302,ENTERPRISE,166,APAC,2025-12-30 07:04:25.632648
e6d1b82b-7a9c-45b9-9516-96c8c3807466,MID_MARKET,26,NA,2025-12-30 07:04:25.632670
3ee437be-d70c-408d-b1e5-f4b25514f437,MID_MARKET,45,NA,2025-12-30 07:04:25.632690
403cf4d4-c7c1-4ce4-9cdd-abc17ce8963c,SMB,4,APAC,2025-12-30 07:04:25.632713
70eee515-e7c8-4704-97bc-403bb521bf6f,ENTERPRISE,187,APAC,2025-12-30 07:04:25.632733
aebd2c39-21f6-41b2-ad9b-2273b9b734f0,MID_MARKET,38,APAC,2025-12-30 07:04:25.632752
ddea4b47-6531-4074-839a-9fbb1288259f,MID_MARKET,25,APAC,2025-12-30 07:04:25.632772
437f404a-a003-47e0-a236-ba853c29ed6a,ENTERPRISE,167,EU,2025-12-30 07:04:25.632791
fd0b8a1a-6479-4751-81a8-a5301338542b,ENTERPRISE,57,EU,2025-12-30 07:04:25.632810
73a44d56-536e-4834-9d80-7f7e420c85bb,SMB,9,EU,2025-12-30 07:04:25.632829
9d8beaff-a339-40c8-a1af-54e598a0b56f,ENTERPRISE,108,APAC,2025-12-30 07:04:25.632848
89b48ef3-c91a-49b2-bb49-512106458dcb,SMB,8,EU,2025-12-30 07:04:25.632867
4f90239f-0284-4981-a048-d70b9903d259,SMB,7,NA,2025-12-30 07:04:25.632886
e71bc82a-89c9-4100-aea4-e25ecd69ace8,SMB,8,NA,2025-12-30 07:04:25.632905
0d9ff252-d38b-4cc0-aa3b-a89ed03a6df7,ENTERPRISE,171,NA,2025-12-30 07:04:25.632924
906e5a8f-9469-4f52-a701-05a6b0f8a074,SMB,7,NA,2025-12-30 07:04:25.632944
0941440b-2e58-459e-8631-cbdab13f8948,MID_MARKET,22,EU,2025-12-30 07:04:25.632964
317943f5-086c-40ac-b193-a1866e19320d,SMB,6,APAC,2025-12-30 07:04:25.632983
665a50a9-b985-4a10-9801-5fd774614065,SMB,6,APAC,2025-12-30 07:04:25.633004
b9fdc1e4-9455-481f-9d8d-7865d0b169b3,MID_MARKET,32,NA,2025-12-30 07:04:25.633024
39d1cdf4-d55e-4baf-887d-ecf0180d4f33,SMB,4,EU,2025-12-30 07:04:25.633043
555f7065-ae78-484f-9be0-119756e2bb6d,MID_MARKET,49,NA,2025-12-30 07:04:25.633062
71789b49-9537-4802-9154-dd118e972c0b,ENTERPRISE,60,APAC,2025-12-30 07:04:25.633081
9a2782e6-69ff-4cbb-a3b6-f589a9752c58,SMB,8,EU,2025-12-30 07:04:25.633103
9ebb07cb-980d-410b-b224-fc3343edbfa6,ENTERPRISE,197,APAC,2025-12-30 07:04:25.633123
9afd544b-d765-4bbc-8554-525163d3d195,SMB,7,NA,2025-12-30 07:04:25.633142
6f46e52e-9578-4982-b8e2-b210beef8899,MID_MARKET,18,NA,2025-12-30 07:04:25.633161
3458d9a7-f6e4-40c6-98cc-2de790f24bea,MID_MARKET,40,APAC,2025-12-30 07:04:25.633180
b3f98f3c-c4b1-4e24-93e9-05fd113df022,SMB,8,NA,2025-12-30 07:04:25.633199
22b435e4-ba70-44ce-b06b-a41de19179c0,MID_MARKET,21,EU,2025-12-30 07:04:25.633218
93162c69-9d9c-4f61-bce9-394c18467909,SMB,10,NA,2025-12-30 07:04:25.633237
8ac2bfa6-ec8e-44f6-b332-ac79295d3065,SMB,6,NA,2025-12-30 07:04:25.633256
f90c0743-a14a-4bf7-a993-e3ca88792a00,SMB,8,EU,2025-12-30 07:04:25.633275
7a1a125f-94da-4dbc-b3d6-772a3d9ad060,SMB,7,NA,2025-12-30 07:04:25.633294
9ba4a99b-3c4f-4831-8c6d-74f85786c1ef,SMB,8,NA,2025-12-30 07:04:25.633313
ee6468e7-09b4-4bb2-80cc-8d282b1a5769,SMB,6,NA,2025-12-30 07:04:25.633332
aa125ec7-3fd9-4ce3-ac5a-43abcb2610e0,MID_MARKET,33,APAC,2025-12-30 07:04:25.633354
7edd50e7-a497-4753-aaa4-dd2841ee0ee5,SMB,5,EU,2025-12-30 07:04:25.633374
c7b12b5d-4ac0-4d69-92bd-21cf4ebe3fdb,ENTERPRISE,108,APAC,2025-12-30 07:04:25.633393
74a429ed-bfd5-493f-88ff-247762cb43a7,MID_MARKET,25,EU,2025-12-30 07:04:25.633413
6c33445c-6bdf-4710-bae7-38c48f9e3626,ENTERPRISE,100,NA,2025-12-30 07:04:25.633432
37979937-86d3-477c-a104-875a222340ad,ENTERPRISE,88,EU,2025-12-30 07:04:25.633451
bf291fb4-6b84-4961-bbab-87c9da2e5ac7,SMB,9,EU,2025-12-30 07:04:25.633472
06861b24-7c42-496a-b7e8-9f31897f6579,ENTERPRISE,182,EU,2025-12-30 07:04:25.633510
bae46d2e-6755-4682-870f-2d9e73a41a28,SMB,10,NA,2025-12-30 07:04:25.633539
e7313b53-2dc5-40e8-a5a3-99ad937926f2,MID_MARKET,46,NA,2025-12-30 07:04:25.633561
af595d56-aea4-454e-a24f-df862e4f1514,SMB,5,NA,2025-12-30 07:04:25.633588
275c5061-1718-4fef-9d53-72d4dd097795,MID_MARKET,40,APAC,2025-12-30 07:04:25.633614
4a749c50-3d38-482e-87c6-b79862b4e0f2,SMB,8,NA,2025-12-30 07:04:25.633640
665c4499-5acb-4480-9288-4d119c564add,SMB,7,NA,2025-12-30 07:04:25.633669
e8a103be-3180-4524-819c-e35f53e73850,SMB,8,APAC,2025-12-30 07:04:25.633698
b1655ce9-d95c-4400-9014-22274589bf94,ENTERPRISE,100,EU,2025-12-30 07:04:25.633725
a7b69415-b556-4c5e-8739-082af129db3a,MID_MARKET,44,NA,2025-12-30 07:04:25.633755
2b9955ea-e91c-4f82-b347-7b7e15a00bed,MID_MARKET,32,NA,2025-12-30 07:04:25.633782
a0acf779-267d-4f5a-8275-8f2cb1f57899,MID_MARKET,38,APAC,2025-12-30 07:04:25.633807
8555fd8b-0c0f-46fd-8ff0-bf06eabdcee6,SMB,7,EU,2025-12-30 07:04:25.633831
f42430b0-716e-45d4-9aa8-8b80dfd22e5a,ENTERPRISE,92,EU,2025-12-30 07:04:25.633857
5bd647b4-49c1-466c-89fe-345568583202,ENTERPRISE,157,EU,2025-12-30 07:04:25.633884
b25d97fc-5468-4172-99c5-fe35286a662d,MID_MARKET,14,NA,2025-12-30 07:04:25.633928
c15c68c6-9864-4fb3-babe-3b5a7689aed2,SMB,8,NA,2025-12-30 07:04:25.633980
b3a43ed0-e368-4639-bf30-7b9882add464,SMB,7,EU,2025-12-30 07:04:25.634011
58f359e3-bd54-486a-aa84-305433fe6eb3,SMB,10,APAC,2025-12-30 07:04:25.634041
35d8473b-9419-444b-a371-218e1533700a,ENTERPRISE,200,EU,2025-12-30 07:04:25.634071
9232f088-8641-48eb-9f4f-381e6ce29e3b,SMB,5,NA,2025-12-30 07:04:25.634102
cf25c0ed-16f2-4a72-a1a7-4c0baea14a47,SMB,6,EU,2025-12-30 07:04:25.634153
58e49966-2e73-4aff-aa4b-97af91b84426,ENTERPRISE,70,NA,2025-12-30 07:04:25.634182
b78ec753-801c-4d35-9f65-0588ccca074c,SMB,4,NA,2025-12-30 07:04:25.634212
da1f8412-d90d-4f11-abe6-3340017f7b86,ENTERPRISE,190,NA,2025-12-30 07:04:25.634242
7e64a340-3144-4232-86e7-9645dbb2f022,MID_MARKET,43,APAC,2025-12-30 07:04:25.634275
f3656f4e-5ad6-49a5-815c-b75e3c22c369,SMB,7,EU,2025-12-30 07:04:25.634305
b75b21e6-71ae-4168-81a7-7f70f7d9a55b,SMB,9,NA,2025-12-30 07:04:25.634339
ad42a082-beee-4049-a7e5-cd274140c434,SMB,7,NA,2025-12-30 07:04:25.634371
0f828a9b-3992-4353-a65e-cee1a87f00fe,SMB,5,NA,2025-12-30 07:04:25.634406
3250aff6-bfb5-4279-8881-fb5573a90743,MID_MARKET,30,APAC,2025-12-30 07:04:25.634440
94a4dd4f-5944-4ae7-873f-8a37c8ec7ed5,SMB,7,EU,2025-12-30 07:04:25.634477
dd4ab7d0-c8d3-478c-a85f-cdc2fea5a117,SMB,5,EU,2025-12-30 07:04:25.634507
28fe156f-bf9c-4b19-bcc5-f9750af75d43,SMB,9,EU,2025-12-30 07:04:25.634538
6d787c46-42ad-461c-8a17-620c0989f95f,MID_MARKET,29,APAC,2025-12-30 07:04:25.634570
e62bf647-0693-47ef-a01d-4f48cf75c7ee,SMB,6,APAC,2025-12-30 07:04:25.634601
6d1f9adc-ff7c-4f11-bdc7-e289c28b3843,SMB,8,NA,2025-12-30 07:04:25.634634
94fcf4dd-801c-49f4-926f-30bf4a237656,SMB,3,NA,2025-12-30 07:04:25.634668
df8ea520-a29f-42b2-a13a-fe0272bb1e0a,MID_MARKET,18,NA,2025-12-30 07:04:25.634710
0292ccde-0b30-4bcf-baf2-98aaab8005e1,SMB,3,EU,2025-12-30 07:04:25.634747
c6fcc9ca-c347-43e5-92f2-9dfe3d080209,SMB,10,NA,2025-12-30 07:04:25.634781
75bddc4b-81d0-4fe0-be46-3abfe62974bf,MID_MARKET,28,EU,2025-12-30 07:04:25.634814
5f2ad8df-9f28-44ae-9f5e-e1d57d803e30,MID_MARKET,45,NA,2025-12-30 07:04:25.634846
657781de-f52c-4e47-bab8-ca513977bada,SMB,9,NA,2025-12-30 07:04:25.634878
3dda9460-9806-46ca-b069-45580acec577,SMB,9,APAC,2025-12-30 07:04:25.634915
789e985a-5274-41aa-8c8b-cfe6458eda49,SMB,4,NA,2025-12-30 07:04:25.634946
1a600e97-fe0e-4887-bd6a-728806fdda2b,SMB,7,NA,2025-12-30 07:04:25.634978
fc771262-37ad-466e-9365-146cd0d4eebd,MID_MARKET,27,NA,2025-12-30 07:04:25.635007
12bdafcd-15ce-4592-8dab-c77eeb2f5662,ENTERPRISE,96,NA,2025-12-30 07:04:25.635027
afc37c77-570e-42e4-8541-82fc9c11fa05,SMB,10,EU,2025-12-30 07:04:25.635046
706c0521-1406-42a7-9871-e7f1ac2df1eb,SMB,10,NA,2025-12-30 07:04:25.635065
d1d6f093-15d0-419c-8854-19a83825c47a,SMB,3,APAC,2025-12-30 07:04:25.635084
0142091e-edac-4cec-bc6b-a1e41a9a9ca3,SMB,4,NA,2025-12-30 07:04:25.635104
21fb215f-9d33-437d-8390-59e314162706,SMB,10,EU,2025-12-30 07:04:25.635124
26d55a3b-ec34-45dc-9231-2717566341f9,SMB,5,NA,2025-12-30 07:04:25.635143
59ea51c3-9683-4c35-91a0-7e65e2ee4242,SMB,9,NA,2025-12-30 07:04:25.635162
3f7d2a6c-26f8-4ebe-ad44-9397fd356174,MID_MARKET,33,EU,2025-12-30 07:04:25.635181
fb290f9f-6d6b-4103-a82b-56d55f9b58e3,MID_MARKET,31,NA,2025-12-30 07:04:25.635200
b1026462-33b3-430e-a992-8ceb77447c45,MID_MARKET,19,NA,2025-12-30 07:04:25.635219
4770c29e-9777-47f9-bcff-e90900272ecb,MID_MARKET,14,EU,2025-12-30 07:04:25.635238
5b90491a-4733-4c9c-a23e-5d54a7172350,SMB,7,APAC,2025-12-30 07:04:25.635257
6c10bac0-ae5c-4242-beef-5379ba61b0df,MID_MARKET,17,APAC,2025-12-30 07:04:25.635276
8149de79-9d46-4c41-b62c-682293c87d1a,MID_MARKET,34,APAC,2025-12-30 07:04:25.635295
d652dcd4-604d-4747-818b-ec039ae78e5a,SMB,3,NA,2025-12-30 07:04:25.635319
5e47d720-2624-4b2a-95c2-e701e1e87aa7,MID_MARKET,16,EU,2025-12-30 07:04:25.635339
dee5ee51-2310-4d9e-9c77-bc5dde34ce95,ENTERPRISE,171,NA,2025-12-30 07:04:25.635358
7f3c87cb-8529-49cb-bd39-f251491c3fcd,ENTERPRISE,132,NA,2025-12-30 07:04:25.635378
